"","image","user","recallCount","tasselCount","type","question.ordinal","question.elapsed","difficulty","fmax","fmean","fmedian"
"4985",45,34,5,8,1,62,131.296,2,0.940116587175411,0.858816984509981,0.854830518193286
"4986",45,35,6,7,1,31,23.568,2,0.916576381365114,0.73251923012715,0.702978229464348
"4987",45,36,2,6,1,47,11.797,2,0.827667057444314,0.758046956488191,0.748744005184705
"4988",45,37,5,5,1,18,41.476,2,0.96640826873385,0.912460551477271,0.928188638799571
"4989",45,39,3,7,1,73,24.201,2,0.937300743889479,0.837273833760436,0.870697591054321
"4990",45,4,4,9,1,26,37.185,2,0.972024678663239,0.893205118456697,0.896027404102088
"4991",45,40,5,7,1,8,93.278,2,0.95615866388309,0.894666178127805,0.919094396474186
"4992",45,41,3,7,1,65,23.79,2,0.940116587175411,0.854583042080299,0.841147114586796
"4993",45,43,4,8,1,80,23.993,2,0.879551820728291,0.780474484073243,0.767324878460892
"4994",45,44,4,5,1,8,157.884,2,0.987479493670886,0.904804526012878,0.926462694578637
"4995",45,45,5,8,1,21,3048.162,2,0.961578400830737,0.946687419621651,0.958637375932448
"4996",45,46,2,7,1,47,62.784,2,0.93446989877464,0.88964023632346,0.897393797846114
"4997",45,47,0,5,1,5,45.608,2,0.890311310190369,0.838052434779807,0.836851560691442
"4998",45,49,3,7,1,12,44.405,2,0.940677966101695,0.866292760313535,0.877819792500476
"4999",45,51,1,4,1,25,15.921,2,0.777334987593052,0.667874565743287,0.770201782224827
"5000",45,52,6,7,1,4,36.592,2,0.88205701509223,0.696915901294122,0.674784943170602
"5001",45,53,5,7,1,55,61.063,2,0.950131233595801,0.873424420799847,0.901363100098733
"5002",45,54,3,5,1,80,25.806,2,0.90206043956044,0.830404091917457,0.826300775398713
"5003",45,55,5,7,1,7,299.173,2,0.963003112033195,0.871690619138071,0.909330516860775
"5004",45,56,4,7,1,43,27.557,2,0.787878787878788,0.708905328265672,0.7098635773242
"5005",45,57,4,7,1,57,32.782,2,0.950131233595801,0.856873731430342,0.896966452797561
"5006",45,58,0,7,1,76,20.154,2,0.869469480889903,0.759168203513435,0.775866048465954
"5007",45,6,0,1,1,48,1.137,2,0.199840399002494,0.199840399002494,0.199840399002494
"5008",45,60,0,9,1,21,43.434,2,0.94149336165693,0.856228638563154,0.867638146390939
"5009",45,61,6,7,1,21,35.399,2,0.945147679324895,0.872607205053547,0.882948815542167
"5010",45,62,6,9,1,25,79.367,2,0.955613577023499,0.825117144788195,0.815442173554904
"5011",45,63,1,15,1,38,40,2,0.85399885255307,0.751873587970597,0.74287794605287
"5012",45,64,2,6,1,15,45.285,2,0.869260770975057,0.754841390790707,0.719066221943232
"5013",45,65,5,6,1,29,56.006,2,0.88641425389755,0.84384278749351,0.826979472140762
"5014",45,66,5,6,2,25,16.152,2,0.853868194842407,0.767053091846836,0.778252901649359
"5015",45,67,2,6,2,30,38.725,2,0.949793684210526,0.895805108908199,0.918334234721471
"5016",45,68,5,7,2,5,66.205,2,0.947314014752371,0.858022840851758,0.841390251169682
"5017",45,69,2,5,2,35,45.343,2,0.973493579866461,0.936102507154506,0.944245632609846
"5018",45,7,5,8,1,47,569.433,2,0.88641425389755,0.72986554056775,0.717046945633887
"5019",45,71,5,8,2,55,97.788,2,0.924452099031216,0.805262363889454,0.787505908106253
"5020",45,72,5,6,2,33,56.411,2,0.955613577023499,0.881704718838257,0.904109589041096
"5021",45,73,5,8,2,67,36.552,2,0.925886143931257,0.793950179876913,0.823138074633122
"5022",45,75,6,7,2,79,26.311,2,0.833819241982507,0.718206998937563,0.726526021331803
"5023",45,76,2,2,2,66,19.187,2,0.84526558891455,0.826329872572958,0.826329872572958
"5024",45,77,2,9,2,78,17.922,2,0.978387327542156,0.728233273158465,0.673740053050398
"5025",45,8,3,9,1,29,17.919,2,0.837422434367542,0.737930646237678,0.7377895359981
"5026",45,80,5,6,2,44,21.049,2,0.908892525913803,0.829786962827027,0.831775700934579
"5027",45,81,5,6,2,51,30.62,2,0.922413793103448,0.815575938427799,0.805534480375898
"5028",45,82,3,5,2,19,153.232,2,0.94291754756871,0.900982135804177,0.898042387721842
"5029",45,83,3,6,2,32,21.254,2,0.951640083945436,0.866236966612156,0.909930674566184
"5030",45,84,3,7,2,34,23.409,2,0.919722643553629,0.822095096127691,0.808440608187301
"5031",45,85,1,6,2,63,26.718,2,0.903720725673447,0.831471323579276,0.850356933879462
"5032",45,87,5,8,2,57,37.567,2,0.96,0.886889041042284,0.904625647116694
"5033",45,89,1,8,2,35,23.305,2,0.957247132429614,0.845268193357177,0.82859532616607
"5034",45,90,5,6,2,68,20.526,2,0.851894374282434,0.778304844564628,0.769230769230769
"5035",45,91,4,6,2,29,33.087,2,0.958333333333333,0.889140295456657,0.889982911282629
"5036",45,92,4,9,2,2,47.952,2,0.888291011235955,0.813921745111004,0.81519856485221
"5037",45,94,4,8,2,3,103.557,2,0.917748917748918,0.658342035523478,0.787878787878788
"5038",45,95,3,5,2,21,32.883,2,0.883928571428571,0.853551293533923,0.858962529382064
"5039",45,96,3,7,2,36,19.311,2,0.878987640449438,0.767169386358691,0.739480524921864
"5040",45,98,4,8,2,78,21.337,2,0.948922105263158,0.852721097708424,0.836111494897448
"5041",46,1,4,5,1,24,30.629,2,0.922413793103448,0.834529662255768,0.89196675900277
"5042",46,10,4,5,1,6,72.68,2,0.842592592592593,0.724986239543613,0.697916666666667
"5043",46,101,3,6,2,2,26.342,2,0.892580287929125,0.800657567780864,0.808045977011494
"5044",46,103,4,6,2,28,20.777,2,0.90948745910578,0.845406256743354,0.87450759707372
"5045",46,104,5,6,2,79,22.063,2,0.903508771929825,0.802230252498067,0.808814770696843
"5046",46,105,2,7,2,60,11.876,2,0.60321935483871,0.484741628364294,0.488218124018011
"5047",46,106,4,6,2,5,28.379,2,0.850574712643678,0.768478392816943,0.817267888823182
"5048",46,107,5,6,2,9,90.014,2,0.921832884097035,0.889139495293385,0.888271261812118
"5049",46,109,3,6,2,59,43.347,2,0.936170212765957,0.809377317696207,0.898678414096916
"5050",46,11,3,6,1,15,53.638,2,0.928762720942689,0.872673518992569,0.87450759707372
"5051",46,110,3,5,2,35,10.815,2,0.787143723468769,0.657314426992408,0.678122934567085
"5052",46,113,1,6,2,77,15.94,2,0.929529538131042,0.846296974058829,0.862695199537305
"5053",46,114,5,7,2,18,26.916,2,0.892580287929125,0.839634467298753,0.851894374282434
"5054",46,115,5,5,2,15,21.058,2,0.921832884097035,0.88339378596501,0.899284534947716
"5055",46,116,1,6,2,74,24.916,2,0.854843623773803,0.765099944137986,0.77893897882939
"5056",46,117,2,2,2,1,71.929,2,0.936170212765957,0.923422797014787,0.923422797014787
"5057",46,118,4,5,2,3,55.55,2,0.83788495061011,0.738497870455553,0.748070886075949
"5058",46,119,3,6,2,42,52.224,2,0.968627450980392,0.785825069128702,0.887033945464663
"5059",46,12,2,7,1,6,83.029,2,0.911268372346217,0.830167663546744,0.837610359034726
"5060",46,120,5,7,2,26,28.963,2,0.821449616971125,0.692761269010511,0.758535071384233
"5061",46,121,2,5,2,71,14.661,2,0.805256869772999,0.724678886785699,0.79303016513118
"5062",46,122,2,5,2,43,47.315,2,0.902624035281147,0.831421514111022,0.880179171332587
"5063",46,124,1,6,2,3,34.807,2,0.887357859531773,0.709136549801568,0.787470230862698
"5064",46,125,3,5,2,32,12.014,2,0.816568047337278,0.633603160808231,0.734712643678161
"5065",46,126,5,6,2,60,33.933,2,0.875772906127038,0.779000335173048,0.79372738238842
"5066",46,127,4,6,2,79,14.379,2,0.842033662217063,0.603722373794711,0.614958448753463
"5067",46,128,2,7,2,6,100.08,2,0.953525405971713,0.884907327398889,0.932194340630005
"5068",46,129,1,2,2,29,3.707,2,0.5584144,0.38794160285205,0.38794160285205
"5069",46,130,2,6,2,68,10.017,2,0.903508771929825,0.747930597948759,0.740554156171285
"5070",46,131,4,6,2,49,10.893,2,0.797354179194227,0.696313728514781,0.72040946896993
"5071",46,132,0,3,3,36,5.936,2,0.855470383275261,0.757908468836816,0.744120080053369
"5072",46,133,2,7,3,15,46.848,2,0.949098369279327,0.750404352247886,0.764423199490121
"5073",46,134,1,3,3,10,7.829,2,0.708405603735824,0.660144561648954,0.64314789687924
"5074",46,135,0,6,3,14,7.998,2,0.758537410540013,0.685849156023891,0.687676429567643
"5075",46,136,5,6,3,75,21.218,2,0.822836962919364,0.747130094177087,0.733375554148195
"5077",46,139,3,6,3,39,20.44,2,0.922852512155591,0.740203920149427,0.776758409785933
"5078",46,141,2,5,3,10,27.269,2,0.859749144811859,0.751529737392471,0.721452933151432
"5079",46,142,0,2,3,74,5.826,2,0.420106288751107,0.329517249532278,0.329517249532278
"5080",46,143,1,4,3,31,29,2,0.852978747846065,0.784850981354956,0.765490124567838
"5081",46,144,3,5,3,65,22.404,2,0.711340206185567,0.553708899622266,0.582312480204905
"5082",46,145,3,7,3,44,10.927,2,0.683344305464121,0.501951567663206,0.554285714285714
"5083",46,147,5,6,3,72,13.572,2,0.768472906403941,0.583710829716841,0.514115898959881
"5084",46,149,2,10,3,48,7.53,2,0.801955112219451,0.67861221985632,0.722044728434505
"5085",46,150,2,4,3,14,18.794,2,0.811590854392298,0.717713383388982,0.75
"5086",46,151,3,7,3,21,32.987,2,0.79672131147541,0.684090254737622,0.778998778998779
"5087",46,152,1,2,3,29,6.177,2,0.648655462184874,0.557456565448265,0.557456565448265
"5088",46,153,5,6,3,16,61.191,2,0.870056497175141,0.79577284836509,0.797354179194227
"5089",46,154,1,5,3,77,7.208,2,0.839269298762522,0.579789946533812,0.605737840065952
"5090",46,155,3,6,3,18,11.633,2,0.758535071384233,0.637710257912288,0.67986798679868
"5091",46,156,1,4,3,20,7.988,2,0.78308435207824,0.571107343095939,0.569439246554433
"5092",46,157,4,8,3,21,70.044,2,0.868138087153367,0.790372020231924,0.79372738238842
"5093",46,158,1,5,3,9,10.148,2,0.750493046776233,0.68716244483385,0.674689306187133
"5094",46,159,1,3,3,25,16.484,2,0.918918918918919,0.84641382997739,0.89492230854606
"5095",46,160,2,5,3,58,13.719,2,0.82594581577363,0.733261101319881,0.735677534862087
"5096",46,161,5,6,3,28,68.111,2,0.940116587175411,0.843040718844679,0.913633894622488
"5097",46,17,5,6,1,18,77.2,2,0.948475289169295,0.912405260328701,0.93446989877464
"5098",46,2,4,5,1,36,26.78,2,0.785670916818458,0.665913756487429,0.695368558382257
"5099",46,20,5,6,1,36,25.939,2,0.723675813656669,0.592634651194888,0.638529611980939
"5100",46,21,4,6,1,67,21.26,2,0.626373626373626,0.501974958624706,0.513808371552311
"5101",46,23,1,2,1,49,7.262,2,0.811864077669903,0.735241227299069,0.735241227299069
"5102",46,24,5,7,1,55,46.182,2,0.928188638799571,0.880207513396936,0.891352549889135
"5103",46,25,2,6,1,75,22.324,2,0.938727369542066,0.870476997705722,0.896247240618102
"5104",46,26,4,6,1,8,16.841,2,0.845931909982689,0.642775695733698,0.685075608152531
"5105",46,27,2,6,1,56,32.992,2,0.948393045310854,0.858090818846318,0.868324200913242
"5106",46,28,1,6,1,43,21.474,2,0.948922105263158,0.821802411415588,0.794798004987531
"5107",46,29,2,5,1,80,10.296,2,0.804542737597131,0.771428311850475,0.77878117863677
"5108",46,3,0,2,1,58,6.592,2,0.691216216216216,0.674574774774775,0.674574774774775
"5109",46,30,4,16,1,44,53.558,2,0.877665544332211,0.823115830170872,0.824911868390129
"5110",46,33,1,6,1,80,58.483,2,0.836431578947368,0.617765608290085,0.550724637681159
"5111",46,34,5,6,1,33,157.103,2,0.898071625344353,0.730231163209126,0.858447488584475
"5112",46,35,3,3,1,11,18.726,2,0.753117206982544,0.731320949712108,0.742928975487115
"5113",46,36,1,4,1,68,24.72,2,0.808274243360099,0.75189762552796,0.790601977750309
"5114",46,37,2,2,1,70,12.277,2,0.962655601659751,0.928841612984572,0.928841612984572
"5115",46,39,2,6,1,6,29.339,2,0.876212069937958,0.776789244131585,0.793009987515606
"5116",46,4,5,7,1,7,75.182,2,0.87260428410372,0.805707509586071,0.833138856476079
"5117",46,40,4,7,1,29,51.376,2,0.933901918976546,0.858745105070268,0.839907192575406
"5118",46,41,3,6,1,36,17.431,2,0.915213897937025,0.841640587503472,0.859749144811859
"5119",46,43,1,6,1,30,30.113,2,0.93048128342246,0.823725750591712,0.785081545064378
"5120",46,44,2,4,1,80,48.666,2,0.944667370644139,0.879237304414773,0.8558352402746
"5121",46,45,4,6,1,31,48.955,2,0.904709748083242,0.735535159435749,0.839713119533528
"5122",46,46,4,5,1,57,38.914,2,0.909127811300055,0.839088674437375,0.837209302325581
"5123",46,47,0,3,1,11,16.761,2,0.899255096418733,0.874214396323174,0.88391309255079
"5124",46,49,5,6,1,2,27.762,2,0.739760554505356,0.59313539973817,0.66844207723036
"5125",46,51,2,4,1,41,13.549,2,0.742138364779874,0.645145493152587,0.642585036597298
"5126",46,52,3,4,1,66,274.401,2,0.798798798798799,0.72201518230581,0.733711351064311
"5127",46,53,5,6,1,35,40.879,2,0.903508771929825,0.80014441071543,0.876404494382023
"5128",46,54,4,5,1,8,17.062,2,0.825601879036994,0.70750262210858,0.69955437443367
"5129",46,55,4,5,1,24,38.902,2,0.91304347826087,0.790154933251033,0.815165876777251
"5130",46,56,4,7,1,42,27.001,2,0.766954377311961,0.62694440075067,0.689384010484928
"5131",46,57,3,5,1,36,20.958,2,0.946855034264628,0.831916728499826,0.857142857142857
"5132",46,58,1,6,1,25,13.96,2,0.809723076923077,0.70563434378529,0.680533242876527
"5134",46,60,0,6,1,59,29.208,2,0.978983656792646,0.858405033324801,0.859143688190809
"5135",46,61,3,9,1,24,220.844,2,0.796630565583634,0.565794009122896,0.665389876880985
"5136",46,62,5,6,1,41,41.238,2,0.901702361339923,0.838325752267046,0.833138856476079
"5137",46,63,2,12,1,22,36.695,2,0.927649650725416,0.730386017073657,0.773006134969325
"5138",46,64,3,5,1,30,27.466,2,0.857795545402627,0.71224254066786,0.717015880062978
"5139",46,65,3,6,1,7,76.324,2,0.800959232613909,0.768564004880885,0.785670916818458
"5140",46,66,5,7,2,70,49.572,2,0.864926220204313,0.802043306327422,0.826291079812207
"5141",46,67,4,7,2,16,47.673,2,0.894416804864566,0.770253483727547,0.779085679314566
"5142",46,68,5,6,2,20,17.832,2,0.91008174386921,0.840789761046177,0.852553069420539
"5143",46,69,2,5,2,53,35.727,2,0.960823712948518,0.900302515744299,0.914812805208899
"5144",46,7,4,6,1,9,225.109,2,0.896856039713183,0.721609243696295,0.843262001156738
"5145",46,71,5,7,2,53,150.148,2,0.885172798216276,0.79531509566891,0.84192240880139
"5146",46,72,2,5,2,50,34.373,2,0.931623931623932,0.91592104674883,0.929105263157895
"5147",46,73,2,6,2,51,38.775,2,0.897570165745856,0.715542207202227,0.680442363112392
"5148",46,75,5,7,2,22,43.644,2,0.849252013808976,0.647292904143062,0.710509348807221
"5149",46,76,4,6,2,12,99.051,2,0.940677966101695,0.836081992433188,0.883928571428571
"5150",46,77,3,9,2,23,44.592,2,0.765456774193548,0.657522168517852,0.691899641577061
"5151",46,8,1,5,1,37,7.679,2,0.876018099547511,0.76817473122998,0.783437185929648
"5152",46,80,4,5,2,57,24.431,2,0.879551820728291,0.789461098126019,0.768472906403941
"5153",46,81,2,6,2,44,28.112,2,0.888888888888889,0.846430577842201,0.850119144013881
"5154",46,82,3,7,2,48,48.755,2,0.960498960498961,0.816887539954679,0.827667057444314
"5155",46,83,3,6,2,76,12.118,2,0.88205701509223,0.70658449067284,0.843826799297835
"5156",46,84,5,7,2,22,19.832,2,0.919502971366829,0.822645481623892,0.824221046443269
"5157",46,85,4,6,2,46,15.466,2,0.808104886769964,0.696489213397038,0.700454840805718
"5158",46,87,3,6,2,46,36.504,2,0.923844155844156,0.872175387218041,0.873705583756345
"5159",46,89,2,6,2,75,131.914,2,0.949388742766965,0.778272217196565,0.805970149253731
"5160",46,90,5,5,2,49,25.414,2,0.914812805208899,0.808093678423158,0.866213151927438
"5161",46,91,2,4,2,17,41.713,2,0.949711882229232,0.920905866174044,0.937865108868826
"5162",46,92,5,6,2,29,16.656,2,0.862990335417851,0.753538251145807,0.768472906403941
"5163",46,94,0,6,2,9,57.392,2,0.90029217199559,0.860043917983561,0.860847651775487
"5164",46,95,3,5,2,15,20.719,2,0.821449616971125,0.736813823836595,0.765970906414518
"5165",46,96,1,4,2,29,8.317,2,0.838604895104895,0.792322980002974,0.825601879036994
"5166",46,98,1,6,2,61,11.384,2,0.869744318181818,0.789174518306628,0.769312189054726
"5167",47,1,2,5,1,49,16.533,2,0.849068825910931,0.730351338802016,0.734492286994936
"5168",47,10,3,4,1,64,31.712,2,0.931623931623932,0.860782489771515,0.894322617817909
"5169",47,101,4,6,2,78,18.031,2,0.95434554973822,0.810141068748015,0.851894374282434
"5170",47,103,4,6,2,67,15.281,2,0.847262247838617,0.770919227211307,0.804542737597131
"5171",47,104,4,7,2,65,39.306,2,0.91304347826087,0.793926197842653,0.780681305905521
"5172",47,105,4,7,2,2,84.751,2,0.703858431644691,0.396770253170653,0.356614626129827
"5173",47,106,5,6,2,78,11.688,2,0.875772906127038,0.543564245262568,0.534798534798535
"5174",47,107,2,5,2,60,18.721,2,0.906047174986286,0.729187572509926,0.742758224193375
"5175",47,109,4,5,2,29,39.246,2,0.919502971366829,0.86497646421013,0.861217991200203
"5176",47,11,5,6,1,35,33.527,2,0.803827751196172,0.730116988837706,0.765432098765432
"5177",47,110,4,4,2,65,7.388,2,0.606271777003484,0.518959230863402,0.549778498245437
"5178",47,113,4,6,2,48,23.77,2,0.896247240618102,0.775491377975439,0.824911868390129
"5179",47,114,5,6,2,46,26.684,2,0.925886143931257,0.809273222366102,0.856489422527158
"5180",47,115,2,5,2,58,13.386,2,0.790266910420475,0.75325840453742,0.764978125106433
"5181",47,116,2,6,2,39,43.795,2,0.850436406067678,0.808306501245536,0.842016489988222
"5182",47,117,5,5,2,46,64.202,2,0.893193137797454,0.813756137861675,0.813760379596679
"5183",47,118,4,5,2,9,9.066,2,0.804542737597131,0.606323885773094,0.614234923647944
"5184",47,119,2,5,2,57,30.433,2,0.933210891617726,0.868310262715622,0.884551031790296
"5185",47,12,3,6,1,27,21.273,2,0.855180309101317,0.739787447413016,0.747944688874921
"5186",47,120,4,5,2,30,13.088,2,0.757763975155279,0.668320611510905,0.690897065356193
"5187",47,121,3,6,2,75,185.312,2,0.826688718251624,0.610208128922537,0.644429065743945
"5188",47,122,2,5,2,20,13.063,2,0.881504772599663,0.798266310439092,0.83605234342189
"5189",47,124,4,4,2,65,60.344,2,0.694516971279373,0.569949527643091,0.590725166613773
"5190",47,125,4,4,2,16,28.342,2,0.734977862112587,0.566739750784137,0.55712981101831
"5191",47,126,3,7,2,40,51.304,2,0.883653437674679,0.706235745425451,0.727011147540984
"5192",47,127,4,6,2,33,19.787,2,0.567335243553009,0.467296482209938,0.476205953338697
"5193",47,128,3,4,2,53,12.678,2,0.90432119205298,0.84629566657025,0.837445662487144
"5194",47,129,2,6,2,20,16.809,2,0.666666666666667,0.542891119091724,0.547567175018155
"5195",47,130,3,6,2,52,10.602,2,0.865231818181818,0.749814955154847,0.773006134969325
"5196",47,131,5,8,2,9,41.811,2,0.86039886039886,0.782712280642347,0.822836962919364
"5197",47,132,4,4,3,44,10.98,2,0.598458304134548,0.529091519454152,0.531751413888943
"5198",47,133,1,7,3,35,19.761,2,0.930376407506702,0.784160112031375,0.731167004732928
"5199",47,134,2,4,3,17,7.538,2,0.733376539209332,0.579161951084555,0.597437405328344
"5200",47,135,4,6,3,31,8.049,2,0.722044728434505,0.539179074869961,0.54014598540146
"5201",47,136,4,4,3,73,30.6,2,0.707175177763413,0.585673864911531,0.574189792983716
"5202",47,138,0,1,3,66,2.566,2,0.505221128021486,0.505221128021486,0.505221128021486
"5203",47,139,4,6,3,63,21.4,2,0.77098243412798,0.609228412338847,0.606271777003484
"5204",47,141,4,5,3,3,20.695,2,0.920950623982637,0.580428172278689,0.536942209217264
"5205",47,142,1,1,3,68,6.112,2,0.158379373848987,0.158379373848987,0.158379373848987
"5206",47,143,4,5,3,32,13.747,2,0.8351776354106,0.65837360890404,0.648783587509078
"5207",47,144,3,5,3,22,11.772,2,0.752667917448405,0.561205561709208,0.561073089714587
"5208",47,145,4,5,3,31,16.665,2,0.334721065778518,0.235350790037123,0.217417829634714
"5209",47,147,4,4,3,60,6.857,2,0.430141287284144,0.332887197626262,0.329438373754565
"5210",47,149,4,12,3,12,41.972,2,0.726114649681529,0.564916329538748,0.703823720025924
"5211",47,150,3,6,3,62,17.054,2,0.844464179988159,0.654671957496367,0.6728599867286
"5212",47,151,4,6,3,60,24.315,2,0.86685552407932,0.74198878452169,0.726114649681529
"5213",47,152,3,3,3,55,8.721,2,0.775260257195346,0.699881688224373,0.697068403908795
"5214",47,153,5,6,3,24,83.118,2,0.868138087153367,0.780064331161834,0.792999396499698
"5215",47,154,4,4,3,80,6.218,2,0.710509348807221,0.524340183639614,0.511756298440265
